V1,MERCHANDISE,SPOSTMIN,DAYOFWEEK,DAYOFYEAR,WEEKOFYEAR,MONTHOFYEAR,HOLIDAYPX,HOLIDAYM,WDWEVENT,WDWRACE,WDWMAXTEMP,WDWMINTEMP,WDWMEANTEMP,MKEVENT,EPEVENT,HSEVENT,AKEVENT,INSESSION,INSESSION_ENROLLMENT,INSESSION_WDW,INSESSION_DLR,INSESSION_SQRT_WDW,INSESSION_SQRT_DLR,INSESSION_CALIFORNIA,INSESSION_DC,INSESSION_CENTRAL_FL,INSESSION_DRIVE1_FL,INSESSION_DRIVE2_FL,INSESSION_DRIVE_CA,INSESSION_FLORIDA,INSESSION_MARDI_GRAS,INSESSION_MIDWEST,INSESSION_NY_NJ,INSESSION_NY_NJ_PA,INSESSION_NEW_ENGLAND,INSESSION_NEW_JERSEY,INSESSION_NOTHWEST,INSESSION_PLANES,INSESSION_SOCAL,INSESSION_SOUTHWEST,MKEMHMORN,MKEMHMYEST,MKEMHMTOM,MKEMHEVE,MKHOURSEMH,MKHOURSEMHYEST,MKHOURSEMHTOM,MKEMHEYEST,MKEMHETOM,EPEMHMORN,EPEMHMYEST,EPEMHMTOM,EPEMHEVE,EPEMHEYEST,EPEMHETOM,EPHOURSEMH,EPHOURSEMHYEST,EPHOURSEMHTOM,HSEMHMORN,HSEMHMYEST,HSEMHMTOM,HSEMHEVE,HSEMHEYEST,HSEMHETOM,HSHOURSEMH,HSHOURSEMHYEST,HSHOURSEMHTOM,AKEMHMORN,AKEMHMYEST,AKEMHMTOM,AKEMHEVE,AKEMHEYEST,AKEMHETOM,AKHOURSEMH,AKHOURSEMHYEST,AKHOURSEMHTOM,MKHOURS,MKHOURSYEST,MKHOURSTOM,EPHOURS,EPHOURSYEST,EPHOURSTOM,HSHOURS,HSHOURSYEST,HSHOURSTOM,AKHOURS,AKHOURSYEST,AKHOURSTOM,MKDAYSBEFORENONEVENT,MKDAYSSINCENONEVENT,MKEVENTSTREAK,MKEVENTSTREAK_F,WDWMINTEMP_MEAN,WEATHER_WDWHIGH,WEATHER_WDWLOW,WEATHER_WDWPRECIP,CAPACITYLOST_MK,CAPACITYLOST_EP,CAPACITYLOST_HS,CAPACITYLOST_AK,CAPACITYLOSTWGT_MK,CAPACITYLOSTWGT_EP,CAPACITYLOSTWGT_HS,CAPACITYLOSTWGT_AK,EP09CAPACITY,HS20CAPACITY,MKPRDDAY,MKPRDNGT,MKFIREWK,EPFIREWK,HSPRDDAY,HSFIREWK,HSSHWNGT,HSFIREWKS,AKPRDDAY,AKSHWNGT,HOLIDAY 0,HOLIDAY 1,SEASON 1,SEASON 2,SEASON 3,SEASON 4,SEASON 5,SEASON 6,SEASON 7,SEASON 8,SEASON 9,SEASON 10,SEASON 11,SEASON 12,SEASON 13,SEASON 14,SEASON 15,SEASON 16,SEASON 17,WDW_TICKET_SEASON 1,WDW_TICKET_SEASON 2,WDW_TICKET_SEASON 3,WDWSEASON 1,WDWSEASON 2,WDWSEASON 3,WDWSEASON 4,WDWSEASON 5,WDWSEASON 6,WDWSEASON 7,WDWSEASON 8,WDWSEASON 9,WDWSEASON 10,WDWSEASON 11,WDWSEASON 12,WDWSEASON 13,WDWSEASON 14,WDWSEASON 15,WDWSEASON 16,WDWSEASON 17
7482,1311,30,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7483,1311,50,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7484,1311,40,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7485,1311,-999,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7486,1311,-999,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7487,1311,55,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7488,1311,55,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7489,1311,20,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7490,1311,15,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7491,1311,20,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7492,1311,5,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7493,1311,15,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7494,1311,15,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7495,1311,5,7,138,19,5,7,0,0,0,81.09,70.04,75.57,0,1,0,0,94,97,99,99,98,98,99,86,100,100,98,99,100,97,100,100,100,100,100,100,97,0,99,0,1,0,0,16,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,1,1,0,0,0,14.5,14,14,16,13,13,12,12,12,12.5,12.5,12.5,13.5,13,13,2,1,0,0,68.735,88.5,68.3,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7496,1123,-999,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7497,1123,-999,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7498,1123,-999,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7499,1123,-999,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7500,1123,15,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7501,1123,30,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7502,1123,25,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7503,1123,35,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7504,1123,30,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7505,1123,25,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7506,1123,20,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7507,1123,5,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7508,1123,10,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7509,1123,10,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7510,1123,5,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7511,1123,5,1,139,20,5,0,0,0,0,76.33,69.63,72.98,1,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,1,1,1,0,0,0,14,14.5,14,13,16,13,12,12,12,12.5,12.5,12.5,13,13.5,13,1,1,1,1,70.032857143,88.6,68.5,0.08,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7512,1341,-999,2,140,20,5,8,0,0,0,78.46,72.08,75.27,0,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,13,13,0,0,0,0,0,0,0,1,12,12,14,0,1,0,0,0,0,12.5,13.5,12.5,1,1,1,0,0,0,14,14,14,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,2,0,0,69.662857143,88.8,68.8,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7513,1341,-999,2,140,20,5,8,0,0,0,78.46,72.08,75.27,0,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,13,13,0,0,0,0,0,0,0,1,12,12,14,0,1,0,0,0,0,12.5,13.5,12.5,1,1,1,0,0,0,14,14,14,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,2,0,0,69.662857143,88.8,68.8,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7514,1341,30,2,140,20,5,8,0,0,0,78.46,72.08,75.27,0,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,13,13,0,0,0,0,0,0,0,1,12,12,14,0,1,0,0,0,0,12.5,13.5,12.5,1,1,1,0,0,0,14,14,14,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,2,0,0,69.662857143,88.8,68.8,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7515,1341,50,2,140,20,5,8,0,0,0,78.46,72.08,75.27,0,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,13,13,0,0,0,0,0,0,0,1,12,12,14,0,1,0,0,0,0,12.5,13.5,12.5,1,1,1,0,0,0,14,14,14,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,2,0,0,69.662857143,88.8,68.8,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7516,1341,40,2,140,20,5,8,0,0,0,78.46,72.08,75.27,0,1,0,0,93,98,99,99,99,99,94,100,100,100,98,96,100,97,96,100,100,100,100,100,97,0,99,0,0,0,0,13,13,13,0,0,0,0,0,0,0,1,12,12,14,0,1,0,0,0,0,12.5,13.5,12.5,1,1,1,0,0,0,14,14,14,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,2,0,0,69.662857143,88.8,68.8,0.12,11799,0,0,0,996101,0,0,0,2400,1000,1,0,1,1,0,1,1,1,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
